file_name	cdn_link
sa_000970.tar	https://scontent.xx.fbcdn.net/m1/v/t6/An8CA-7eh10Ngyvbwb8Ya8hRgQBnd3_hveBZhQb6kHF8fyL-726HW1kcPBIVxVVuDrDZn88kYZrPrzbFK830gdddOYiigTs.tar?ccb=10-5&oh=00_AfBPrnlTfqQ6MdCgs03McfCtM0O_ra70_5BX5L6IWc5RRg&oe=64A4E424&_nc_sid=f5a210
sa_000971.tar	https://scontent.xx.fbcdn.net/m1/v/t6/An-wKQGaplosWVt3ECB4QeBJKck26fMQMG-U90nLu4Llx33DjmOpY3_qrRqasY4Etuw-ztaEMhmnfeb2LbDvyxIOIQRqUjI.tar?ccb=10-5&oh=00_AfBpd5ViRZfZXFtAhZcMrE5p4XSWNokXOzcTfLDmNwDzMw&oe=64A4E32E&_nc_sid=f5a210
sa_000972.tar	https://scontent.xx.fbcdn.net/m1/v/t6/An8Sv4DLRb_NAT2j76iTLcOD2iIh9loennzhZO9alEgfAfNKmOMXx95tvsQEVFDLV5ggkj5eMtcpkvaJCA0N1ELpj8R0zqs.tar?ccb=10-5&oh=00_AfDulBdciFqkqP-BBPASvY5E8IIPxO-SvB1NbyBP-DXyKQ&oe=64A5080F&_nc_sid=f5a210
sa_000973.tar	https://scontent.xx.fbcdn.net/m1/v/t6/An_WBVdOFFxchzWQDvtHxPoQ-L1WWIGoJ5WmxHAGAG3mL_Rozlx_CRoTXd-SSJsqovYoP_Q7H8pxs6gbNi7qzGBOnfD2Kis.tar?ccb=10-5&oh=00_AfC7gAKQYcJlevz9Gv_UyXO64z3Xt0soCT_9ZDEzh9pLow&oe=64A4FBD7&_nc_sid=f5a210
sa_000974.tar	https://scontent.xx.fbcdn.net/m1/v/t6/An8VLOpnTHS8XITnj_QxoH4UhKbXhj_z8Gei1hPR9Um3ELnOLQKsempS8pGERhGjkSCJlabavMqqAJDifwsnt22sn2st8eM.tar?ccb=10-5&oh=00_AfDfLw4EbvovolRoy8LjjEYhd0P0ZCIvbH-YlDfGlitOBA&oe=64A5104A&_nc_sid=f5a210
sa_000975.tar	https://scontent.xx.fbcdn.net/m1/v/t6/An8x6jD5gWXTKMDubJP5qbSk5k41wa5YuxooO8kQ0PFOV59bFdq6KRsxoG_TYz9hbHHoI2CURDxi2abwFeSi6blHIuazUv4.tar?ccb=10-5&oh=00_AfBPB1ZZL8k-iQgqEk1Qqgjy_8X2HcLpqrOHm0HZvza7xA&oe=64A4F0F3&_nc_sid=f5a210
sa_000976.tar	https://scontent.xx.fbcdn.net/m1/v/t6/An_TDz1FUJZuckl8hNMlKX7oh6tkKuwCOlvfVB_HAIrewjLpPgf9DnPJcmH0ySndfNxeY5C-BLmiOb1p_gwvQtLI6wydV8E.tar?ccb=10-5&oh=00_AfBtHZxSZDDNyBHAIPsEsq-IZ-iNlTd9KRROdFa-Zk77IA&oe=64A4F6AC&_nc_sid=f5a210
sa_000977.tar	https://scontent.xx.fbcdn.net/m1/v/t6/An9o6X03vuzQbyXTeFyOh-OzJeMZlOM0c4SQ7EI25o2QWSczKb5wGmnIEQsxzyW4-WKwiAx_JzkswTyHMDSEmQhd6R-pXuo.tar?ccb=10-5&oh=00_AfBt1EcfKKS7VOhyDHXadjjeiBelj8YKh4dOG-UZZa-xfQ&oe=64A50134&_nc_sid=f5a210
sa_000978.tar	https://scontent.xx.fbcdn.net/m1/v/t6/An8l95okqJ98N9udlxyZd0zdRnWBj5NnOKfH0MqHL5DCQaeVQmszPFWSU0EQV6VxvqJZw39oS6izvX1fBz9CII7bqe2zloE.tar?ccb=10-5&oh=00_AfAVxjnnVoKYYfU49FoyTomXXo83YJkwS12OB5ba4aDI5A&oe=64A4FD82&_nc_sid=f5a210
sa_000979.tar	https://scontent.xx.fbcdn.net/m1/v/t6/An8afEnd2KKXvs4OqGmlghJNqqxJNOVNM7n-b5BxLZ5Lntz5fmA-5OmR9kKzs92EygHurbArAPhKKWiMrqnJT6hnZOUQgqk.tar?ccb=10-5&oh=00_AfBSx8MsoBMLg7uYIeVfD0jMXBqaUFlcTAbPYkSBS6bBzQ&oe=64A512FD&_nc_sid=f5a210
sa_000990.tar	https://scontent.xx.fbcdn.net/m1/v/t6/An-g84B65qYECi5g4OYEQlFgeuembk3eH-QFoULhQirxD8MjHVt-6vKIZHphNwpC9XdU6HG8SxQGWS0XGI1EmbjTNS10x7w.tar?ccb=10-5&oh=00_AfA3Xlxz15-Gubi4uEhtSeV809723jKE-WRUtZDYJW1kbQ&oe=64A4E096&_nc_sid=f5a210
sa_000991.tar	https://scontent.xx.fbcdn.net/m1/v/t6/An_SOC7zKKWozrUIBOYtCTZdrQRrZxKGlF_iNMV9AolZcd3ORm_7R0pR3QKejcT2IZfl1wrAoWQ3n_zGYgXnjhkHQjSe1jg.tar?ccb=10-5&oh=00_AfBJ22Cd1DQ2yPSwUteRumUo4rQc6OncbbSCK9cT2vVRQw&oe=64A4F406&_nc_sid=f5a210
sa_000992.tar	https://scontent.xx.fbcdn.net/m1/v/t6/An8Fh1RDgEz8Kwu58rq9-XCkwKrdRyNcTmwu1pkwYDPdjQxkVT4evGIgxI5eZIcBdFs7O7VQ8gwQ6DEg7kJ0ZE3hyZWLERg.tar?ccb=10-5&oh=00_AfBmE0GfDms4KSGhnfE6btcW9OZWjvWPM3JI3pxzx8hkyA&oe=64A503A5&_nc_sid=f5a210
sa_000993.tar	https://scontent.xx.fbcdn.net/m1/v/t6/An_oBtEyWJLwPB89bL8MVTZX4yAbdIijP6sd2aE0fSmsUcAH_Z-RcY_bkNEd8LYd4tdVmay-mFx2YDi5uPeI7_gMTwKZ2Os.tar?ccb=10-5&oh=00_AfACHCFd2lzTxrjfQdba0TD4UuIacVwRAkNhoknWbURcCg&oe=64A4DFD6&_nc_sid=f5a210
sa_000994.tar	https://scontent.xx.fbcdn.net/m1/v/t6/An8kDP8Xd1ajgFaMd3pRnGbdBhmoUxF4YmAtUEBO0INPc-PtRu5kmXkuLa5LRaAJIynvJg-b7F_byfpLENXxp5AjubKS4jU.tar?ccb=10-5&oh=00_AfBEeD6YEy7u4ONkYcnYInoscyDpqs_CyCPn4VeIJ_b4cg&oe=64A50A1F&_nc_sid=f5a210
sa_000995.tar	https://scontent.xx.fbcdn.net/m1/v/t6/An-YCPAlSwA4qhn_NXfSusmMXqp7wKFr5DuoV3AeY8zxnFERSH_lhRZfYvk1Vj5zrV2m0Q-2EZpcAclihJHrlNWCiS0rYKw.tar?ccb=10-5&oh=00_AfAdCL5T3OJ9a7fvWPq6fT5FmIBChRt6oTv7qiHmxGu14Q&oe=64A4E0E8&_nc_sid=f5a210
sa_000996.tar	https://scontent.xx.fbcdn.net/m1/v/t6/An9Oxibtay7dARfNk_cXuYFbTCUQbar2r_JYdZbzxYMKRSMWJSc2XSXa7T-pNaouV0C8JcFcyrtfBc9To_ejNi4oOd35XRQ.tar?ccb=10-5&oh=00_AfCcD04Y3d1K6AVH8qFfHHFeYOHBKb5_QWEusMrjoGpTkg&oe=64A4E422&_nc_sid=f5a210
sa_000997.tar	https://scontent.xx.fbcdn.net/m1/v/t6/An-xNis7buJuaZ8Jj--DV1OhWMGOa-kQecKq5PsBEmTdqGgHnpfhgvp6tbXH9VbNqpzvE2dhGub2GReEaDxdCjpwNC0fLK0.tar?ccb=10-5&oh=00_AfDA4ealPKpMxM1zWok1AzVG3xmguN0kAUTs8LOXBXa6dQ&oe=64A50582&_nc_sid=f5a210
sa_000998.tar	https://scontent.xx.fbcdn.net/m1/v/t6/An-ZIrRf9t2cedU44G8bSJ5crpWcqlA0YAGaIVy3V9u5CkuyFb22_cQPExrOpTTFhqRFOHIKN-absgKyeY3i8_PSj2WnD7E.tar?ccb=10-5&oh=00_AfDRv2i4b_GY0WztDTt9hEwvKqtdVKqCJE2318msGBfavQ&oe=64A512E0&_nc_sid=f5a210
sa_000999.tar	https://scontent.xx.fbcdn.net/m1/v/t6/An-q1XQQ6WPvzhyAu9CStizuge67pNHUDgYcKPAGwuJCf81p7QuXAs_Q0QGqbOBSkehg99_0vrCDHvOvpLDU626Y4b10wDo.tar?ccb=10-5&oh=00_AfDU6U0iCmpbjX7m7TJbUfIU6m8Lv22QsAF-SGTKRX_Heg&oe=64A513A7&_nc_sid=f5a210
sa_000001.tar	https://scontent.xx.fbcdn.net/m1/v/t6/An8glX-A17yeYfRoPmslM71d-4qbTjuPn5tWoe2ZaZf4NUmzWv7gYZ62kEEChaSyDzf40dlVV1S4J1R7rlvCQKzTMvTt7-U.tar?ccb=10-5&oh=00_AfDNI6_MHkRq-q9Uy93bS2OudaPu4vJuHbFDAvPpGW6XNQ&oe=64A4E849&_nc_sid=f5a210
sa_000002.tar	https://scontent.xx.fbcdn.net/m1/v/t6/An8k7cc3vvFaoyZ5NBEwMRGKW4ON-OMFPLYn1TzL4GiAKHYbdWVzi0XXPvnQqE3QiGYbHv03vWiXWILRWtmE7fpMfCyfN3Y.tar?ccb=10-5&oh=00_AfBnba6WZlpv12G9SuSp8NNJ-zD5uAhRknOxbcpCfmPzdA&oe=64A4DE16&_nc_sid=f5a210
sa_000003.tar	https://scontent.xx.fbcdn.net/m1/v/t6/An-BTywUiNejHiFD28GaPrG6ZV6ew8Ybr3AnCBYPqSIx4cMUqcdl9gGHzTkBRik-WdhbjnE--6p0n42StMwTOVSeJVjWMKQ.tar?ccb=10-5&oh=00_AfBUACmxTbLuzBL4sAGG59XGrDe5vvYig2XOsuJheW0YUQ&oe=64A4F82E&_nc_sid=f5a210
sa_000004.tar	https://scontent.xx.fbcdn.net/m1/v/t6/An9DfPya3VdX5Ep6czWHySCrotBQQDPKKoH3XgdoqBJyN9ymRd8_2c5WF4YbNrbfqjaBHpVlNTzio4XqNNPylkaIPoeRPJE.tar?ccb=10-5&oh=00_AfC0qqXey6b8J-E32lXOUHJiXtWU6bqUCzYryjVDrEIxcg&oe=64A4E7C7&_nc_sid=f5a210
sa_000009.tar	https://scontent.xx.fbcdn.net/m1/v/t6/An9302wmTrN246eH9dyyOuhKOPlCv6Np_HH8MVIYVdh8TAkvRSAIBT2KOpHXl8ZaWWkqdrrwiupaoyElhtdoaOnA9hpOh6w.tar?ccb=10-5&oh=00_AfDh3SRt-4iotiJDvaSXqRcVRLojJXVIJDgx5nsO8e0diQ&oe=64A4F7E8&_nc_sid=f5a210
sa_000011.tar	https://scontent.xx.fbcdn.net/m1/v/t6/An-B1a5iSqgx7s4XLoxdAKddz0Hvp5G8-nuxynt7awihp0ZwnLNTaFcObtS6xMqDUet6yfeE5htwJm38GG0Pc5rLSEObLuw.tar?ccb=10-5&oh=00_AfD-iAX3gVOagw1VzmXqAJpt7OSGuYGWxVPIZZ8rw8XgnQ&oe=64A4F1F8&_nc_sid=f5a210
sa_000012.tar	https://scontent.xx.fbcdn.net/m1/v/t6/An9AH049zY5vBp2Smui28c0z7xFQm85lZwX0ddloUNuXZ5Lp0dXSaZ9tW_5O9xzvhFbTsjnlrfnM5gAvLCAGLCg0eg-iMPw.tar?ccb=10-5&oh=00_AfBwcCt4vpnhvvdx4wWZG-9h7dO0h3JzxYecu7MalVjwog&oe=64A4F3F2&_nc_sid=f5a210
sa_000013.tar	https://scontent.xx.fbcdn.net/m1/v/t6/An8SrS8TiHpCLxXexnEw3qbt3Amn8JISENypSWSB3HqBkIV_nXuGA_UO7Bx5ZtNgzIVPmUYCC3_QD3zpgDVY0FOeksDYiZU.tar?ccb=10-5&oh=00_AfAm5Da0cmBixIWa7L7g0Yo358Ej3dRCtUDXm8jNAuxTqw&oe=64A4FF74&_nc_sid=f5a210
sa_000014.tar	https://scontent.xx.fbcdn.net/m1/v/t6/An-k65ZnqIFes9esoflW3No-yQ-vXk7yEXA6CO115UofjAj6OSgQvYIqNFmbW59502Y-PnrCzKlT2emhHj3hxPvgIUkyUYs.tar?ccb=10-5&oh=00_AfAJT_TueE8Mn3-8uje7_s04-GzvomNN6T4KARmvwLjoqQ&oe=64A5149E&_nc_sid=f5a210
sa_000019.tar	https://scontent.xx.fbcdn.net/m1/v/t6/An-We__O1TWhqllxC88wVAOlGbV4JQ8F_esAZjxcc2KHbe0XhepIICV6Aa9F58pPKwGjmYbtN9Kc9_qhmijnLR8UOKmJYKE.tar?ccb=10-5&oh=00_AfB0Ul5tOpej7xh1GtSE3Kf7PsHEXM8tBgTCHYT0A-bA2A&oe=64A4F296&_nc_sid=f5a210
sa_000031.tar	https://scontent.xx.fbcdn.net/m1/v/t6/An8Q1-_OQ2aau36tnkpmH1bUDTYfBYwupfabxAuJy4glhKy8odNw3WsSn2AU_ZM45_2XXIs2cYJ8p3QjfRz5kv3bFg2-7vc.tar?ccb=10-5&oh=00_AfC3d70xnSLOAx7TRkvaNoNrBI3mEPKKwclPc8mpJz0atQ&oe=64A4E42D&_nc_sid=f5a210
sa_000032.tar	https://scontent.xx.fbcdn.net/m1/v/t6/An89vEbTx2HHDyFw-qFyParMu3PwFHfkUf7CQZUG45Z7Tcdiw0PijxHjd_X_Fe-EZGRdLidWo1hFJGCNLcI6YYI_ATMUGEo.tar?ccb=10-5&oh=00_AfD_7X3Ne4nnGZxmw9M15_fDdtZ1ZBeS34VHY1IZh-rLGQ&oe=64A4E523&_nc_sid=f5a210
sa_000033.tar	https://scontent.xx.fbcdn.net/m1/v/t6/An8Yj6qtPTGFyCtgrP2R1wNA7IEw4fg_arbk7asy57HTzc8lHiuiZM7gYVyXEN31xqOuQn33crzt3zId6H0eDjCwYLpQxKg.tar?ccb=10-5&oh=00_AfDxCHdeYBk2Epd5oBJoZYLdlkePjCSBgi5zI46i02uHTw&oe=64A4F837&_nc_sid=f5a210
sa_000034.tar	https://scontent.xx.fbcdn.net/m1/v/t6/An9VNFNYTCThE1x1xY2jsrmBYcbF4fsW7uhPaSzTKbd94-OwXvoagWHmUXLTSuMubxHAPmvpyTXjaIuHepKmzA4nqite81Q.tar?ccb=10-5&oh=00_AfDsXl2LVYYNGiGDeWaF5qyvGiJ-fwpGiYImeOWu87WeSA&oe=64A50C8A&_nc_sid=f5a210
sa_000039.tar	https://scontent.xx.fbcdn.net/m1/v/t6/An9TztjuwY8HvKwc9d-wqQk1cr2PcYRSsi8K5sF5YP1Iq5aFTEOHx7AwLTAsngszHwvSm1qb2q0oUKLLXoG7rHInRjnWytM.tar?ccb=10-5&oh=00_AfAURmSxbkr9S8T1o_EQYYgoZKyofVz_WNRYF1Szh758bQ&oe=64A50861&_nc_sid=f5a210
sa_000041.tar	https://scontent.xx.fbcdn.net/m1/v/t6/An9lnCOb2otvXfzHAEVmUy_W4Ts-kJ731cSGWCS0wqFm-QVDiivdFHEy9HHDyJQz-vMjbeAMtJHE7B4IY85wajfF31diHxM.tar?ccb=10-5&oh=00_AfC4tuNxmfk3XAvm6yj40b6QDF6bQAfX8YsdtZFvUMT6Ow&oe=64A50B33&_nc_sid=f5a210
sa_000042.tar	https://scontent.xx.fbcdn.net/m1/v/t6/An8lU7DtyPVqaTfp3VA9yWbfQ6p6_k2oCp71uligAegSmqGcwm9Oi5q9OfukfiJSpYdmXVWRXz5LwSZCg9O33KyG5_4D0Kw.tar?ccb=10-5&oh=00_AfDGj8pHmwXqU5CZ04-mIVYf6Iwp_vOReX3i79vQgJPbHA&oe=64A4EBBF&_nc_sid=f5a210
sa_000043.tar	https://scontent.xx.fbcdn.net/m1/v/t6/An_KorvUIQ61dW_Rlc3bFf3ZFY0nraJfs_5Kf9KUVby-wUcpCEzWrHRPDOLAfbRAJu6i0mIGlgNP0M3F2c7LY9pg3SKp8wM.tar?ccb=10-5&oh=00_AfA6jTNjB0lJPoduYYF8eCayFeMsDrsoI2EO0sMEotx70Q&oe=64A4DF7A&_nc_sid=f5a210
sa_000044.tar	https://scontent.xx.fbcdn.net/m1/v/t6/An_ia8fVcRJqZtBN9751A_V-DhtIjyeIFCQdEwSSow5ADqdeHQJLjezKdAv2oxmtZMAbVeDGtiG-uiQq9t_5LZqkZ16Vsc4.tar?ccb=10-5&oh=00_AfB_gNQfr7RZPBhNF6ey5C3Ph6l0XgJInkwOM1PYmY7SBw&oe=64A4ECA0&_nc_sid=f5a210
sa_000049.tar	https://scontent.xx.fbcdn.net/m1/v/t6/An8PwymuSRzZ6EzRtrVhi2i3ESkZiEw5VjvPIyOs0rzgOLd9M0hCLSjyQ7k4G3S-5ZrAZxEphzvt1RZEAzMAuCHpenwzfSQ.tar?ccb=10-5&oh=00_AfClcs5BIoCfe4bsB1dEBaC1dwulVF2A83VJuxcl5cJzAA&oe=64A511C2&_nc_sid=f5a210
sa_000051.tar	https://scontent.xx.fbcdn.net/m1/v/t6/An_NmySmMSE7KWhnHTSBz5rgTQXwu9Z5EG-anVx9giIiRcOAqyAUpbTPn6DQOAj0_hvq_eaUzc75v70JFDueiw6M7XUvMxU.tar?ccb=10-5&oh=00_AfDqYpNXVfLJkLkDuKeghV_h51TH7orcO3WJ_wvDh3ddNw&oe=64A4EEE1&_nc_sid=f5a210
sa_000052.tar	https://scontent.xx.fbcdn.net/m1/v/t6/An8ozkCxw2ZyA7f2yVIMtVhRtdUNVewJUq6biahVicgazSs96075pcge2XDaPP38ysWEi8bkKa1BusN53bz84yLH5k-21ZI.tar?ccb=10-5&oh=00_AfCWE8McXVk-4hzwBB0e_usUhY5NUBJz7N3orAXAGPKl4w&oe=64A501DC&_nc_sid=f5a210
sa_000053.tar	https://scontent.xx.fbcdn.net/m1/v/t6/An9r_H64-CMFvfWTbdBgUZqo6UfdiSj_NqHRiMl0ACfE4y7ivF3qBHynO0CiFuW6SmhhQQy0Ys4Ins3k6qc_03TC5vcmTtw.tar?ccb=10-5&oh=00_AfD-4EtUOxYf7a63eI3EIbksQTVOKRWqS2gDPKf-Xg3QUg&oe=64A4FE3A&_nc_sid=f5a210
sa_000054.tar	https://scontent.xx.fbcdn.net/m1/v/t6/An8X6jhDm8ETj5wVE9aTF6cLU37ZyMa0RZYLncZVAXiKYShZ_b0P4taeN-KZ2Y1hjvA7Sgf-9S-8Uuz06_knxGz38pY7n-E.tar?ccb=10-5&oh=00_AfCR9Co8Ygkh_qbsJFkiDYE_UjLgJG2hor7dR59oK4Pqyw&oe=64A5049D&_nc_sid=f5a210
sa_000059.tar	https://scontent.xx.fbcdn.net/m1/v/t6/An-poidqOehO2-DhcE2aN3-c8WcQe_7j1U3g1B30tUaiflEPK9T2wVkhESuUIB01hA6RK5sIvp8Iq-O3wkoC-KU2WQKrvdo.tar?ccb=10-5&oh=00_AfBSLEIFbPoMWOMYuT17aioZXQuQmNED66Xy8fU5m-b_bA&oe=64A4EF91&_nc_sid=f5a210
sa_000061.tar	https://scontent.xx.fbcdn.net/m1/v/t6/An9cf_B5ButfybMBXWoE2eSE63oPq5iuLaG5ZDP5e8MZfatqca4SeXj3Zj7biIQpx5QpJcOH4l6DqLMG0w48i9Kn-wZ_Qns.tar?ccb=10-5&oh=00_AfDDUM2OZHasbWqKMT2OpUyfDCVwcA3C7RzimbHa1wljOg&oe=64A511D4&_nc_sid=f5a210
sa_000062.tar	https://scontent.xx.fbcdn.net/m1/v/t6/An_AK4vcmmmR3fxdMjSw3W5yMQdcuUWSw1LG9sDTXvnYElTSHHDpzixUl6CiDW7DmIu0zkqwYZjEFfualOE90Hhd3JFTaLk.tar?ccb=10-5&oh=00_AfCtFZKEedL2wPyHIbNSvnoRJpvpXNzptFtXwumb6L3hDw&oe=64A506CE&_nc_sid=f5a210
sa_000063.tar	https://scontent.xx.fbcdn.net/m1/v/t6/An-E5MM4WXqrXpXT-CUUbds7FaMxEhu3tMoPSIHFRdT_CTq7_6-xJiOBklLIAzA-kKagh-9U9Z0d5YEYiK55mBtjeGyOUrw.tar?ccb=10-5&oh=00_AfC65E-_PRxpvMIFvtJputCFZ2fa1MEaac4_GzcQtRD2-A&oe=64A500B9&_nc_sid=f5a210
sa_000064.tar	https://scontent.xx.fbcdn.net/m1/v/t6/An_zYND4oHfFcMVmk0RfTxQ_1GCp7FGMoSY4hBikJaxODQ5_Xhi4QzBLTXqPjB0i4ZarkcISvT_ZGXNagrVOzMeq69EXgNQ.tar?ccb=10-5&oh=00_AfA2xUiN09-sdtjp2lLn5J37XjMxXeIuX0ClQzCn02EB3A&oe=64A4DE8B&_nc_sid=f5a210
sa_000069.tar	https://scontent.xx.fbcdn.net/m1/v/t6/An896S1Ab8aPTmVVqHGW9W3WWNLN9Y7kv2JcmVxfW0j8w1DgeWaoRqU_3QrrHTw6Gq3MBKtwlR2pqF4Tqj5opwDrpHDRbCE.tar?ccb=10-5&oh=00_AfAs3TLNaLzktTDsVBy-rVvZok7l3UpTX4qfz8kbJHivOg&oe=64A4ED6F&_nc_sid=f5a210
sa_000071.tar	https://scontent.xx.fbcdn.net/m1/v/t6/An_ukoDNhxTE9blkFMU4Ge69a4n-prABz5i_t-9l4kDRx63KhYjD2yQXF8d8nV13TvznqtH5U2t2xf8bRfZzus-RiJ5Q7LQ.tar?ccb=10-5&oh=00_AfB2nZBWqDuQhncMIOvpv3ZYVXAEJ3BSTcZjfK2tqeovCw&oe=64A50A36&_nc_sid=f5a210
sa_000072.tar	https://scontent.xx.fbcdn.net/m1/v/t6/An-Ygy9K4uF96k4Nv_aafCs8Ka6oY2ziLFM5NwHEX69aA3h5r2D0fj7oOrD1blCMFQf7LQZnrAzUEjLSlWCG6DJxZX74if0.tar?ccb=10-5&oh=00_AfDeplzDYcg_w-HSjPZvvQA4P3q7XYwOLvRceoRbscr3XA&oe=64A4E796&_nc_sid=f5a210
sa_000073.tar	https://scontent.xx.fbcdn.net/m1/v/t6/An931d-2OnU7KNA7ulgIqZzbo_BXR04K4bQ5goTCetWLxpSNCul92tFsJs3_csvX4ZkTbwkhQRW-3_jbsFRtRjtzucrRGwg.tar?ccb=10-5&oh=00_AfC5oh1mY5rKnqrV_CO-k9nfor9phDQFxBfDuH2uNpM4bg&oe=64A4FBB1&_nc_sid=f5a210
sa_000074.tar	https://scontent.xx.fbcdn.net/m1/v/t6/An-nqO2KdBaKHZlI_gtzYnZhFi8YdTMCZM5S57MRUOhNZ27DZJBwbzrjNQc7b3GkXcCjE1PVZ0aNkJ5eUHyMjvuzBaHvunE.tar?ccb=10-5&oh=00_AfDU6O7-XxkQ7zJ1VQcT2cdycI2zeyffHnc3gnKR_3L4Cg&oe=64A504BD&_nc_sid=f5a210
sa_000079.tar	https://scontent.xx.fbcdn.net/m1/v/t6/An8cLFKIovr4_qKQc31Bvo31RF5RRkdmIiAGnM2lKbwIIeKQjkALSS39pdyAk7AzIrzpjf8DK5X9MVNqqi7qPNoUPp2JTmE.tar?ccb=10-5&oh=00_AfBQQKBtstxPcMh9F-kpRZS7KQVQAjQ0hfTYOP9rEKmS7g&oe=64A4E2E1&_nc_sid=f5a210
sa_000088.tar	https://scontent.xx.fbcdn.net/m1/v/t6/An-OuyHsFGdrhxgkXp7sFJ8qCWO0gqbez3YMtcqmXsNsz2O4smNfpBT7zt5MVwqvi4i5pZYx-FPOga4293YI0hqPjovS3wk.tar?ccb=10-5&oh=00_AfA4_SZ1LQYYAG0UyQJduj5wzaqYLfimjJFIUJ7owXxjrg&oe=64A50C0D&_nc_sid=f5a210
sa_000089.tar	https://scontent.xx.fbcdn.net/m1/v/t6/An8rhDl-JHqzP6Y7lZ_QPzkPsdQib7WdwTP2vNZqIj6MJeJcb8t1TUK_kZCoMjADf5QwKbtuU6sneL41kVrY_Xmv5PbIpRU.tar?ccb=10-5&oh=00_AfDfyGtjQjz2qBzV1JcxAnl7AOv5uOkSSGH1pc_B-FsPOw&oe=64A504D8&_nc_sid=f5a210
sa_000098.tar	https://scontent.xx.fbcdn.net/m1/v/t6/An-Djs_Ul2IWW86rmNyagcizzm3ivZ76h8mWUko_ShUyuKmgUGmcew50_4EFD5kMu3gZmg4AJEy4RGOyhx0eZHsOWQ1Uy9A.tar?ccb=10-5&oh=00_AfC-ASe6fuSxuVZx-cU42R1535QB_hU7SjqlwRpVE3o8Lg&oe=64A50AA2&_nc_sid=f5a210
sa_000099.tar	https://scontent.xx.fbcdn.net/m1/v/t6/An8UA0q2Rwwwd7-jvC58p8NW9AkEqfCkUXlfNr5qzzsKvMvxv8PMhsTc3jsNkloVMH_Fu5HxNjyElqZfl6T6gmUz1JBIRs8.tar?ccb=10-5&oh=00_AfD_608jpEfWXUUSKScLSywIofV6ccqZN5kNNToif-eW5A&oe=64A50E1F&_nc_sid=f5a210
sa_000100.tar	https://scontent.xx.fbcdn.net/m1/v/t6/An_IUyA52WvbNuwyCldIZ9uv6cusR6PSF5NAR7nxrSeNxHOctDVcryONwlEpVw38dPKyBGev1YA9Lh7Y_3waTV14hZZgn9U.tar?ccb=10-5&oh=00_AfAaH0o5-mfsPBlnLC8aJY2-NrILUeU6PkdxfM4vTWoF-A&oe=64A4F6B3&_nc_sid=f5a210
sa_000101.tar	https://scontent.xx.fbcdn.net/m1/v/t6/An-vl3pGCNVJG9oeWuHa2ob4Be93YoQeUY0yiRQh1RmX4VjxGue9dXTo2FCydZK8kbG9ZCgvIaLqViu1__C-alelIJ0_VIc.tar?ccb=10-5&oh=00_AfCNXePBdW9RzhuLzqNIbVPYA_nKjGa945eVlFbliCbPvg&oe=64A505F5&_nc_sid=f5a210
sa_000102.tar	https://scontent.xx.fbcdn.net/m1/v/t6/An_4GQ_3tl-QifI3JROrFmFeNueUEFcl3C4qz_XMVWfqMewIRbFxhKZ0JeZC5XRK6TpMonz9dyzCQyIvcSkurUREo_c-sbM.tar?ccb=10-5&oh=00_AfA77iJ_Hu3T13SiGTGM0XToJ4Vpi8viX218OF9xQn5xYA&oe=64A5144A&_nc_sid=f5a210
sa_000110.tar	https://scontent.xx.fbcdn.net/m1/v/t6/An_s04VXdaptNPmRibP5v0s2i_IYfUot0TbWRL0pmc2l_AbN_Yk9XqsKy-KJorW7Wl1S_jckA0CcGyOWsh75puJkcjT-c5w.tar?ccb=10-5&oh=00_AfCFnkq8bS9HdmbSHz9xwRLyhURXoLSC2aXUAk2BIxEfgw&oe=64A4E91A&_nc_sid=f5a210
sa_000111.tar	https://scontent.xx.fbcdn.net/m1/v/t6/An-Hvr1ZainDRPsK7hrPTTxbZRafmWlQLSdQpkr8OOcAkpUFctW954e9mc5B-9uQSkGeJgY6d882V86_lJWoO5-VwJvwL70.tar?ccb=10-5&oh=00_AfDkZo37RxSr24GVGIV83LrPSsqV_eSkW4VWqKObZTHzSw&oe=64A50596&_nc_sid=f5a210
sa_000112.tar	https://scontent.xx.fbcdn.net/m1/v/t6/An9jBu_kKw50iioeKJQXhL-Oj4qfzmxyPaSSW0D8N1hYe_W9nSBpflrDMQDdmyLa2NekQe_bruyy-4k43xS0buMpBUjnaCY.tar?ccb=10-5&oh=00_AfAp8LcmsbhJ1eWSaL6F2sAFwEvtRwINl9JMmnXlYVgxPg&oe=64A4F5E5&_nc_sid=f5a210
sa_000120.tar	https://scontent.xx.fbcdn.net/m1/v/t6/An8_WYyyq-gM155CacjVHAzrKoKfk3hZTt0F1B9G_zY4uWRT6FtpOnEwHwru2jFiV6Jh2pp43liq7qjogByNzJqZdWd64ik.tar?ccb=10-5&oh=00_AfB7td00vSP1uvn3scY4O9u7uadqQ0xT0Q56P7lSdzQ4dw&oe=64A4EAA3&_nc_sid=f5a210
sa_000121.tar	https://scontent.xx.fbcdn.net/m1/v/t6/An-SY0dNvyiVO32ZeXdrUoVDKBsTvjEunmxXUbHgEHJgi9K61BVfNHwW3SHWGBnN8b4DnTo-T4TCiN2x5gTHmfHGrak2F9A.tar?ccb=10-5&oh=00_AfDo0yClr0Qd6YTxJb7LiO1ybEUuaqqRsec3dv6lx9G3wQ&oe=64A5000A&_nc_sid=f5a210
